chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010200	-9	0	X	Y	0.238	2.789608e+00	3.146219e+00	9.859665e-01	3.761716e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs47121573	110137663	0	X	Y	0.241	2.830983e+00	3.128334e+00	9.879055e-01	3.664192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010201	-9	0	X	Y	0.235	3.119910e+00	3.117189e+00	9.682178e-01	3.179177e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010202	-9	0	X	Y	0.235	3.119910e+00	3.117189e+00	9.682178e-01	3.179177e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010203	-9	0	X	Y	0.232	3.177776e+00	3.120672e+00	9.809268e-01	3.095833e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010204	-9	0	X	Y	0.232	3.177776e+00	3.120672e+00	9.809268e-01	3.095833e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010205	-9	0	X	Y	0.229	4.239781e+00	3.127587e+00	1.001810e+00	1.765254e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010206	-9	0	X	Y	0.229	4.239781e+00	3.127587e+00	1.001810e+00	1.765254e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs29784008	110389342	0	X	Y	0.229	4.239781e+00	3.127587e+00	1.001810e+00	1.765254e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010207	-9	0	X	Y	0.229	4.239781e+00	3.127587e+00	1.001810e+00	1.765254e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010208	-9	0	X	Y	0.234	4.195594e+00	3.142559e+00	9.829240e-01	1.831392e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010209	-9	0	X	Y	0.234	4.195594e+00	3.142559e+00	9.829240e-01	1.831392e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs216907770	110449360	0	X	Y	0.234	4.386744e+00	3.126518e+00	9.919254e-01	1.619138e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs3656623	110551961	0	X	Y	0.234	4.386744e+00	3.126518e+00	9.919254e-01	1.619138e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010210	-9	0	X	Y	0.238	5.402761e+00	3.137664e+00	1.036285e+00	8.640244e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010211	-9	0	X	Y	0.236	5.562938e+00	3.133370e+00	1.032524e+00	7.712860e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010212	-9	0	X	Y	0.236	5.280256e+00	3.135467e+00	1.031307e+00	9.350145e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010213	-9	0	X	Y	0.236	5.280256e+00	3.135467e+00	1.031307e+00	9.350145e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010214	-9	0	X	Y	0.236	5.280256e+00	3.135467e+00	1.031307e+00	9.350145e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs13482013	111021030	0	X	Y	0.236	5.166403e+00	3.140765e+00	1.004442e+00	1.013169e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010215	-9	0	X	Y	0.236	5.166403e+00	3.140765e+00	1.004442e+00	1.013169e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs29495447	111573182	0	X	Y	0.235	5.295108e+00	3.155944e+00	1.012803e+00	9.471150e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010216	-9	0	X	Y	0.237	5.341657e+00	3.181601e+00	1.076059e+00	9.449656e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs218428157	111762711	0	X	Y	0.235	5.340256e+00	3.205339e+00	1.073817e+00	9.703579e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs3668922	111771071	0	X	Y	0.235	5.340256e+00	3.205339e+00	1.073817e+00	9.703579e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010217	-9	0	X	Y	0.235	5.340256e+00	3.205339e+00	1.073817e+00	9.703579e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs3722415	111853137	0	X	Y	0.235	5.340256e+00	3.205339e+00	1.073817e+00	9.703579e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010218	-9	0	X	Y	0.238	6.021695e+00	3.200811e+00	1.074302e+00	6.116696e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs13482018	112636265	0	X	Y	0.236	5.674858e+00	3.189967e+00	1.019211e+00	7.653711e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs29245076	112768302	0	X	Y	0.235	5.831964e+00	3.186849e+00	1.064782e+00	6.851525e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010219	-9	0	X	Y	0.237	5.526048e+00	3.179214e+00	1.048564e+00	8.348883e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs47404509	112831086	0	X	Y	0.237	5.526048e+00	3.179214e+00	1.048564e+00	8.348883e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs29547097	113194105	0	X	Y	0.237	5.526048e+00	3.179214e+00	1.048564e+00	8.348883e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010220	-9	0	X	Y	0.237	5.526048e+00	3.179214e+00	1.048564e+00	8.348883e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010221	-9	0	X	Y	0.237	5.526048e+00	3.179214e+00	1.048564e+00	8.348883e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs39151981	113256931	0	X	Y	0.237	5.526048e+00	3.179214e+00	1.048564e+00	8.348883e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010222	-9	0	X	Y	0.235	6.366372e+00	3.148497e+00	1.051863e+00	4.430596e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010223	-9	0	X	Y	0.235	6.366372e+00	3.148497e+00	1.051863e+00	4.430596e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010224	-9	0	X	Y	0.237	6.472647e+00	3.140103e+00	1.039187e+00	4.037623e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010225	-9	0	X	Y	0.237	6.472647e+00	3.140103e+00	1.039187e+00	4.037623e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs3724755	115447807	0	X	Y	0.241	6.395727e+00	3.134247e+00	1.000378e+00	4.240904e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010226	-9	0	X	Y	0.241	6.395727e+00	3.134247e+00	1.000378e+00	4.240904e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs13482027	115537300	0	X	Y	0.241	6.395727e+00	3.134247e+00	1.000378e+00	4.240904e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	D13Mit151	115551769	0	X	Y	0.239	6.070309e+00	3.168361e+00	9.529592e-01	5.658936e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010227	-9	0	X	Y	0.239	6.070309e+00	3.168361e+00	9.529592e-01	5.658936e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010228	-9	0	X	Y	0.239	6.070309e+00	3.168361e+00	9.529592e-01	5.658936e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010229	-9	0	X	Y	0.225	5.842453e+00	3.211458e+00	1.003815e+00	7.014546e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs6316705	115929263	0	X	Y	0.222	5.684338e+00	3.233081e+00	1.036866e+00	8.001865e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010230	-9	0	X	Y	0.222	5.684338e+00	3.233081e+00	1.036866e+00	8.001865e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010231	-9	0	X	Y	0.222	5.684338e+00	3.233081e+00	1.036866e+00	8.001865e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs13482028	116250111	0	X	Y	0.222	5.684338e+00	3.233081e+00	1.036866e+00	8.001865e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010232	-9	0	X	Y	0.225	6.110486e+00	3.218732e+00	1.005904e+00	5.886679e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010233	-9	0	X	Y	0.236	3.779388e+00	3.181491e+00	9.542126e-01	2.360603e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs3657414	116536751	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010234	-9	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010235	-9	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010236	-9	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010237	-9	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010238	-9	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010239	-9	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs13482031	117104570	0	X	Y	0.238	3.661669e+00	3.171221e+00	9.290814e-01	2.494041e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs30555132	117157695	0	X	Y	0.237	4.106502e+00	3.174707e+00	9.327941e-01	1.971062e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010240	-9	0	X	Y	0.235	4.755478e+00	3.166783e+00	9.366930e-01	1.345236e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010241	-9	0	X	Y	0.239	3.845867e+00	3.170514e+00	9.228688e-01	2.263437e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010242	-9	0	X	Y	0.242	1.906977e+00	3.192159e+00	9.399158e-01	5.508195e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs46587884	117572059	0	X	Y	0.242	1.906977e+00	3.192159e+00	9.399158e-01	5.508195e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010243	-9	0	X	Y	0.242	1.906977e+00	3.192159e+00	9.399158e-01	5.508195e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs13482033	117604983	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010244	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010245	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010246	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010247	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010248	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010249	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010250	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010251	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010252	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010253	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010254	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010255	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs37957999	117926787	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010256	-9	0	X	Y	0.243	1.927024e+00	3.201988e+00	9.379195e-01	5.478734e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010257	-9	0	X	Y	0.238	2.531214e+00	3.143632e+00	8.422724e-01	4.215252e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010258	-9	0	X	Y	0.227	4.013910e+00	3.167702e+00	8.229186e-01	2.063608e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010259	-9	0	X	Y	0.229	4.144530e+00	3.161536e+00	8.274081e-01	1.911634e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs13482038	119270223	0	X	Y	0.229	4.144530e+00	3.161536e+00	8.274081e-01	1.911634e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010260	-9	0	X	Y	0.229	4.144530e+00	3.161536e+00	8.274081e-01	1.911634e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs242691943	119270567	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010261	-9	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010262	-9	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010263	-9	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010264	-9	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010265	-9	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010266	-9	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs6397687	119390734	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010267	-9	0	X	Y	0.226	4.182832e+00	3.178031e+00	8.387062e-01	1.893991e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010268	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs3675054	119415045	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010269	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010270	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010271	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010272	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010273	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010274	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010275	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010276	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010277	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010278	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010279	-9	0	X	Y	0.228	3.498492e+00	3.185385e+00	8.438425e-01	2.731998e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
13	rs47117760	119480991	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010280	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010281	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010282	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010283	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010284	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010285	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010286	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010287	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010288	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010289	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010290	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010291	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010292	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010293	-9	0	X	Y	0.227	3.387624e+00	3.152866e+00	8.433176e-01	2.837192e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010294	-9	0	X	Y	0.211	1.993961e+00	3.138664e+00	9.189138e-01	5.258575e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010295	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010296	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010297	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010298	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010299	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010300	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010301	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010302	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010303	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010304	-9	0	X	Y	0.207	1.879397e+00	3.119662e+00	9.014611e-01	5.474648e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010305	-9	0	X	Y	0.212	2.443032e+00	3.112326e+00	8.788216e-01	4.332712e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010398	-9	0	X	Y	0.312	1.530740e+00	3.641928e+00	9.413514e-01	6.746428e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010401	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010402	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010403	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010404	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010405	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010406	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010407	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
