chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011225	-9	0	X	Y	0.238	2.613005e-01	2.617559e-01	3.657520e-01	3.191800e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011226	-9	0	X	Y	0.238	2.613005e-01	2.617559e-01	3.657520e-01	3.191800e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011227	-9	0	X	Y	0.238	2.613005e-01	2.617559e-01	3.657520e-01	3.191800e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011228	-9	0	X	Y	0.238	2.613005e-01	2.617559e-01	3.657520e-01	3.191800e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011229	-9	0	X	Y	0.238	2.613005e-01	2.617559e-01	3.657520e-01	3.191800e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011230	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011231	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011232	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011233	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011234	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011235	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011236	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011237	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011238	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011239	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011240	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011241	-9	0	X	Y	0.256	2.689378e-01	2.569714e-01	3.784477e-01	2.963745e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011242	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011243	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011244	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011245	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011246	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011247	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011248	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011249	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011250	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011251	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011252	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011253	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011254	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011255	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011256	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011257	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011258	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011259	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011260	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011261	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011262	-9	0	X	Y	0.239	2.710826e-01	2.614604e-01	3.536533e-01	3.008940e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011263	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011264	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011265	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011266	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011267	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011268	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011269	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011270	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011271	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011272	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011273	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011274	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011275	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011276	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011277	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011278	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011279	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011280	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011281	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011282	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011283	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011284	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011285	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011286	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011287	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011288	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011289	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011290	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011291	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011292	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011293	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011294	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011295	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs13482323	96209319	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011296	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011297	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011298	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011299	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011300	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011301	-9	0	X	Y	0.242	3.130576e-01	2.611901e-01	3.491819e-01	2.318980e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs30704683	96531624	0	X	Y	0.241	3.098708e-01	2.602800e-01	3.457415e-01	2.350399e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011302	-9	0	X	Y	0.241	3.098708e-01	2.602800e-01	3.457415e-01	2.350399e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011303	-9	0	X	Y	0.241	3.098708e-01	2.602800e-01	3.457415e-01	2.350399e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011304	-9	0	X	Y	0.235	3.277331e-01	2.600524e-01	3.314106e-01	2.088262e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011305	-9	0	X	Y	0.235	3.277331e-01	2.600524e-01	3.314106e-01	2.088262e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs3688189	96564648	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011306	-9	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011307	-9	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011308	-9	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011309	-9	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011310	-9	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011311	-9	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs31041350	96906684	0	X	Y	0.238	3.506061e-01	2.610334e-01	3.355075e-01	1.805203e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011312	-9	0	X	Y	0.237	3.426241e-01	2.606113e-01	3.385799e-01	1.898943e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs50975043	96957350	0	X	Y	0.239	3.386819e-01	2.581684e-01	3.034329e-01	1.908460e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011313	-9	0	X	Y	0.239	3.386819e-01	2.581684e-01	3.034329e-01	1.908460e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011314	-9	0	X	Y	0.239	3.386819e-01	2.581684e-01	3.034329e-01	1.908460e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011315	-9	0	X	Y	0.239	3.386819e-01	2.581684e-01	3.034329e-01	1.908460e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011316	-9	0	X	Y	0.239	3.386819e-01	2.581684e-01	3.034329e-01	1.908460e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011317	-9	0	X	Y	0.239	3.386819e-01	2.581684e-01	3.034329e-01	1.908460e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011318	-9	0	X	Y	0.239	3.386819e-01	2.581684e-01	3.034329e-01	1.908460e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011319	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011320	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011321	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011322	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011323	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011324	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011325	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011326	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011327	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011328	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011329	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011330	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011331	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011332	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011333	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011334	-9	0	X	Y	0.242	3.504437e-01	2.573965e-01	2.965759e-01	1.746617e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs50928833	97903759	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011335	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011336	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011337	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011338	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011339	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011340	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011341	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011342	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011343	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011344	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011345	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011346	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011347	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011348	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011349	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011350	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011351	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011352	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011353	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011354	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011355	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011356	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011357	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011358	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
