chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010832	-9	0	X	Y	0.203	-4.668662e-01	3.533726e+00	1.000000e-05	8.950046e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010833	-9	0	X	Y	0.197	-4.136190e-01	3.560007e+00	1.000000e-05	9.076052e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010834	-9	0	X	Y	0.197	-4.136190e-01	3.560007e+00	1.000000e-05	9.076052e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010835	-9	0	X	Y	0.197	-4.136190e-01	3.560007e+00	1.000000e-05	9.076052e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010836	-9	0	X	Y	0.197	-4.136190e-01	3.560007e+00	1.000000e-05	9.076052e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs33885392	45025942	0	X	Y	0.197	-4.136204e-01	3.560007e+00	1.000000e-05	9.076049e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs50540424	45182192	0	X	Y	0.196	-1.121026e+00	3.572030e+00	1.000000e-05	7.539253e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs13482156	45238727	0	X	Y	0.196	-1.121026e+00	3.572030e+00	1.000000e-05	7.539253e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010837	-9	0	X	Y	0.196	-1.121026e+00	3.572030e+00	1.000000e-05	7.539253e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs30536736	45635096	0	X	Y	0.196	-1.121026e+00	3.572030e+00	1.000000e-05	7.539253e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs50530980	45991747	0	X	Y	0.194	-1.363068e+00	3.579539e+00	1.000000e-05	7.036999e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010838	-9	0	X	Y	0.194	-1.363068e+00	3.579539e+00	1.000000e-05	7.036999e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010839	-9	0	X	Y	0.194	-1.363068e+00	3.579539e+00	1.000000e-05	7.036999e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010840	-9	0	X	Y	0.194	-1.363068e+00	3.579539e+00	1.000000e-05	7.036999e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010841	-9	0	X	Y	0.194	-1.363068e+00	3.579539e+00	1.000000e-05	7.036999e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs48387725	46444440	0	X	Y	0.193	-1.388044e+00	3.592623e+00	1.000000e-05	6.995801e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010842	-9	0	X	Y	0.193	-1.388044e+00	3.592623e+00	1.000000e-05	6.995801e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010843	-9	0	X	Y	0.201	-1.346927e+00	3.562387e+00	1.000000e-05	7.056999e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs31331272	46510096	0	X	Y	0.199	-1.167449e+00	3.569708e+00	1.000000e-05	7.439263e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010844	-9	0	X	Y	0.199	-1.167449e+00	3.569708e+00	1.000000e-05	7.439263e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010845	-9	0	X	Y	0.198	-1.178747e+00	3.564437e+00	1.000000e-05	7.411685e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010846	-9	0	X	Y	0.192	-1.132359e+00	3.588105e+00	1.000000e-05	7.525962e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010847	-9	0	X	Y	0.190	-1.373303e+00	3.596336e+00	1.000000e-05	7.029090e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs30835965	46564479	0	X	Y	0.190	-1.373303e+00	3.596336e+00	1.000000e-05	7.029090e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010848	-9	0	X	Y	0.190	-1.373303e+00	3.596336e+00	1.000000e-05	7.029090e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs30831540	46778644	0	X	Y	0.190	-1.373303e+00	3.596336e+00	1.000000e-05	7.029090e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010849	-9	0	X	Y	0.187	-7.231851e-01	3.583372e+00	1.000000e-05	8.402344e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs30835366	46791968	0	X	Y	0.187	-7.231851e-01	3.583372e+00	1.000000e-05	8.402344e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs52547273	46829890	0	X	Y	0.186	-7.289407e-01	3.561137e+00	1.000000e-05	8.379889e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010850	-9	0	X	Y	0.186	-7.289407e-01	3.561137e+00	1.000000e-05	8.379889e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010851	-9	0	X	Y	0.186	-7.289407e-01	3.561137e+00	1.000000e-05	8.379889e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010852	-9	0	X	Y	0.186	-7.289407e-01	3.561137e+00	1.000000e-05	8.379889e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010853	-9	0	X	Y	0.186	-7.289407e-01	3.561137e+00	1.000000e-05	8.379889e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs46161522	46976157	0	X	Y	0.186	-7.289407e-01	3.561137e+00	1.000000e-05	8.379889e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010854	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010855	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs31187020	46978712	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010856	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010857	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs3670380	47060303	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010858	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010859	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010860	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010861	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010862	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010863	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010864	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010865	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010866	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010867	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010868	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010869	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010870	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010871	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010872	-9	0	X	Y	0.188	-1.010879e+00	3.551918e+00	1.000000e-05	7.762005e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010873	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010874	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs31354014	48515561	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010875	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs13482170	48527625	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010876	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010877	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010878	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010879	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010880	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010881	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010882	-9	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs31239562	48807249	0	X	Y	0.186	-1.044693e+00	3.560803e+00	1.000000e-05	7.694854e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010883	-9	0	X	Y	0.188	-1.842810e+00	3.550496e+00	1.000000e-05	6.042289e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs30490881	48819656	0	X	Y	0.188	-1.842810e+00	3.550496e+00	1.000000e-05	6.042289e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010884	-9	0	X	Y	0.190	-2.161847e+00	3.541160e+00	1.000000e-05	5.421265e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010885	-9	0	X	Y	0.193	-7.397930e-01	3.540113e+00	1.000000e-05	8.346493e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs45820496	49074404	0	X	Y	0.193	-7.397930e-01	3.540113e+00	1.000000e-05	8.346493e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs31048374	49089284	0	X	Y	0.193	-7.397930e-01	3.540113e+00	1.000000e-05	8.346493e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010886	-9	0	X	Y	0.195	-1.192435e-01	3.532685e+00	1.000000e-05	9.731017e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs51777971	49158962	0	X	Y	0.193	-1.488182e-01	3.540429e+00	1.000000e-05	9.665073e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010887	-9	0	X	Y	0.195	4.771924e-01	3.532557e+00	1.000000e-05	8.926610e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010888	-9	0	X	Y	0.193	6.064956e-03	3.540442e+00	1.000000e-05	9.986346e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010889	-9	0	X	Y	0.193	6.064956e-03	3.540442e+00	1.000000e-05	9.986346e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010890	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010891	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	UNC140178161	49407504	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010892	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs6278789	49789694	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010893	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010894	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010895	-9	0	X	Y	0.193	-2.419666e-02	3.540442e+00	1.000000e-05	9.945528e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010896	-9	0	X	Y	0.193	-2.419666e-02	3.540442e+00	1.000000e-05	9.945528e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010897	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010898	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010899	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010900	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010901	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010902	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010903	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010904	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010905	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010906	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010907	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010908	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010909	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010910	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010911	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010912	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010913	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010914	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010915	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010916	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010917	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010918	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010919	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010920	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010921	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010922	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010923	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010924	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010925	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010926	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010927	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010928	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010929	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010930	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010931	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010932	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010933	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010934	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010935	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010936	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010937	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010938	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010939	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010940	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010941	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010942	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010943	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010944	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010945	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010946	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010947	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010948	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
