chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009950	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009951	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009952	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009953	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009954	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009955	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009956	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009957	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009958	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009959	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009960	-9	0	X	Y	0.239	-3.475028e+00	2.400769e+00	4.006047e-01	1.490995e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs4229817	66880536	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009961	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009962	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009963	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009964	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009965	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009966	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009967	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009968	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009969	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009970	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009971	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009972	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009973	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009974	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009975	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009976	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009977	-9	0	X	Y	0.238	-3.467519e+00	2.390829e+00	3.875378e-01	1.482966e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs51286184	67497240	0	X	Y	0.237	-3.510366e+00	2.396157e+00	3.870144e-01	1.442580e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009978	-9	0	X	Y	0.237	-3.510366e+00	2.396157e+00	3.870144e-01	1.442580e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009979	-9	0	X	Y	0.237	-3.510366e+00	2.396157e+00	3.870144e-01	1.442580e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009980	-9	0	X	Y	0.237	-3.510366e+00	2.396157e+00	3.870144e-01	1.442580e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009981	-9	0	X	Y	0.237	-3.510366e+00	2.396157e+00	3.870144e-01	1.442580e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009982	-9	0	X	Y	0.237	-3.510366e+00	2.396157e+00	3.870144e-01	1.442580e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009983	-9	0	X	Y	0.237	-3.510366e+00	2.396157e+00	3.870144e-01	1.442580e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009984	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009985	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009986	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009987	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009988	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009989	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009990	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009991	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009992	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009993	-9	0	X	Y	0.239	-2.572626e+00	2.414415e+00	4.255069e-01	2.877307e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009994	-9	0	X	Y	0.235	-1.955036e+00	2.437687e+00	4.773399e-01	4.233606e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs49026352	69104303	0	X	Y	0.234	-1.948749e+00	2.431636e+00	4.749844e-01	4.237013e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009995	-9	0	X	Y	0.234	-1.948749e+00	2.431636e+00	4.749844e-01	4.237013e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009996	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009997	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009998	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000009999	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs236792219	69248521	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010000	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010001	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010002	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010003	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010004	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs52063333	69898967	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010005	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010006	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010007	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010008	-9	0	X	Y	0.232	-2.072482e+00	2.432758e+00	4.847124e-01	3.951333e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010009	-9	0	X	Y	0.234	-2.739893e+00	2.398681e+00	4.369464e-01	2.545126e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010010	-9	0	X	Y	0.234	-2.739893e+00	2.398681e+00	4.369464e-01	2.545126e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010011	-9	0	X	Y	0.234	-2.739893e+00	2.398681e+00	4.369464e-01	2.545126e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010012	-9	0	X	Y	0.234	-2.739893e+00	2.398681e+00	4.369464e-01	2.545126e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs13481870	71002096	0	X	Y	0.230	-3.119453e+00	2.381911e+00	4.068639e-01	1.915955e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs45644585	71352395	0	X	Y	0.232	-3.112702e+00	2.384951e+00	4.207935e-01	1.931205e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010013	-9	0	X	Y	0.231	-2.989966e+00	2.383383e+00	4.267855e-01	2.109047e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs29569546	71361830	0	X	Y	0.231	-2.989966e+00	2.383383e+00	4.267855e-01	2.109047e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010014	-9	4	X	Y	0.239	-1.721580e+00	2.436248e+00	5.372846e-01	4.804826e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010015	-9	4	X	Y	0.239	-1.721580e+00	2.436248e+00	5.372846e-01	4.804826e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010337	-9	4	X	Y	0.239	-1.721580e+00	2.436248e+00	5.372846e-01	4.804826e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010016	-9	4	X	Y	0.234	-2.613205e+00	2.401126e+00	4.604581e-01	2.775666e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010017	-9	4	X	Y	0.232	-3.150773e+00	2.399150e+00	4.482664e-01	1.903670e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010338	-9	4	X	Y	0.232	-3.150773e+00	2.399150e+00	4.482664e-01	1.903670e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010018	-9	4	X	Y	0.237	-2.073607e+00	2.430556e+00	5.210387e-01	3.944499e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs29632229	72874773	0	X	Y	0.238	-1.971051e+00	2.406392e+00	5.318778e-01	4.135650e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010019	-9	2	X	Y	0.236	-2.054008e+00	2.422624e+00	5.320502e-01	3.973874e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010339	-9	2	X	Y	0.236	-2.054008e+00	2.422624e+00	5.320502e-01	3.973874e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010340	-9	2	X	Y	0.235	-2.607699e+00	2.424618e+00	5.332993e-01	2.832498e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010341	-9	2	X	Y	0.235	-2.607699e+00	2.424618e+00	5.332993e-01	2.832498e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010342	-9	2	X	Y	0.237	-3.208661e+00	2.409893e+00	5.227564e-01	1.843299e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010020	-9	2	X	Y	0.237	-3.208661e+00	2.409893e+00	5.227564e-01	1.843299e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010343	-9	2	X	Y	0.237	-3.208661e+00	2.409893e+00	5.227564e-01	1.843299e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010021	-9	2	X	Y	0.263	-3.658695e+00	2.345490e+00	4.974876e-01	1.201326e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010022	-9	2	X	Y	0.266	-3.642671e+00	2.335059e+00	4.818237e-01	1.201077e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010023	-9	2	X	Y	0.260	-4.111830e+00	2.317028e+00	4.542438e-01	7.725634e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs3712509	75759492	0	X	Y	0.257	-4.107224e+00	2.304002e+00	4.597906e-01	7.593449e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs3664096	75764157	0	X	Y	0.259	-4.337483e+00	2.312927e+00	4.769437e-01	6.198846e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs45660594	75872934	0	X	Y	0.259	-4.337483e+00	2.312927e+00	4.769437e-01	6.198846e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs48459065	75912560	0	X	Y	0.259	-4.271523e+00	2.294525e+00	4.711606e-01	6.390581e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs52119906	77974568	0	X	Y	0.259	-4.271523e+00	2.294525e+00	4.711606e-01	6.390581e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010024	-9	0	X	Y	0.259	-4.271523e+00	2.294525e+00	4.711606e-01	6.390581e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010344	-9	0	X	Y	0.259	-4.271523e+00	2.294525e+00	4.711606e-01	6.390581e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010025	-9	0	X	Y	0.266	-5.323197e+00	2.267541e+00	4.054987e-01	1.972723e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs265630082	78232552	0	X	Y	0.266	-5.323197e+00	2.267541e+00	4.054987e-01	1.972723e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs29853832	79397168	0	X	Y	0.266	-5.323197e+00	2.267541e+00	4.054987e-01	1.972723e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010026	-9	1	X	Y	0.265	-5.360281e+00	2.274029e+00	4.020379e-01	1.923580e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010345	-9	1	X	Y	0.265	-5.360281e+00	2.274029e+00	4.020379e-01	1.923580e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010027	-9	1	X	Y	0.263	-5.406044e+00	2.276718e+00	4.131652e-01	1.837743e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010346	-9	1	X	Y	0.263	-5.406044e+00	2.276718e+00	4.131652e-01	1.837743e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010028	-9	1	X	Y	0.267	-5.292640e+00	2.296690e+00	4.499853e-01	2.206944e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010029	-9	1	X	Y	0.267	-5.292640e+00	2.296690e+00	4.499853e-01	2.206944e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010030	-9	1	X	Y	0.267	-5.292640e+00	2.296690e+00	4.499853e-01	2.206944e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs250068653	79672140	0	X	Y	0.267	-5.293041e+00	2.296693e+00	4.496775e-01	2.205972e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010031	-9	0	X	Y	0.267	-5.293041e+00	2.296693e+00	4.496775e-01	2.205972e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs3702220	80737850	0	X	Y	0.267	-5.293041e+00	2.296693e+00	4.496775e-01	2.205972e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010032	-9	1	X	Y	0.267	-5.293646e+00	2.297037e+00	4.503284e-01	2.206436e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010347	-9	1	X	Y	0.267	-5.293646e+00	2.297037e+00	4.503284e-01	2.206436e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010033	-9	1	X	Y	0.265	-5.257323e+00	2.289094e+00	4.423078e-01	2.251738e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010348	-9	1	X	Y	0.265	-5.257323e+00	2.289094e+00	4.423078e-01	2.251738e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010034	-9	1	X	Y	0.261	-5.540807e+00	2.283473e+00	4.275446e-01	1.599947e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs3721039	80924370	0	X	Y	0.262	-5.518788e+00	2.282189e+00	4.366612e-01	1.635902e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010035	-9	1	X	Y	0.261	-5.569167e+00	2.291911e+00	4.371306e-01	1.585215e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010036	-9	1	X	Y	0.261	-5.569167e+00	2.291911e+00	4.371306e-01	1.585215e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010349	-9	1	X	Y	0.261	-5.569167e+00	2.291911e+00	4.371306e-01	1.585215e-02	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010350	-9	1	X	Y	0.257	-6.378155e+00	2.293711e+00	4.433527e-01	5.863578e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010037	-9	1	X	Y	0.257	-6.378155e+00	2.293711e+00	4.433527e-01	5.863578e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs29574495	81081955	0	X	Y	0.257	-6.378853e+00	2.293824e+00	4.433734e-01	5.860655e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010351	-9	0	X	Y	0.257	-6.378853e+00	2.293824e+00	4.433734e-01	5.860655e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs29805789	81102914	0	X	Y	0.262	-6.298926e+00	2.298392e+00	4.390465e-01	6.604210e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010038	-9	0	X	Y	0.262	-6.298926e+00	2.298392e+00	4.390465e-01	6.604210e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs13481905	81107255	0	X	Y	0.262	-6.298926e+00	2.298392e+00	4.390465e-01	6.604210e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010352	-9	2	X	Y	0.262	-6.624421e+00	2.310261e+00	4.493280e-01	4.514731e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010039	-9	2	X	Y	0.257	-6.664422e+00	2.343386e+00	5.213801e-01	4.848743e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010040	-9	2	X	Y	0.257	-6.664422e+00	2.343386e+00	5.213801e-01	4.848743e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010041	-9	2	X	Y	0.254	-6.176197e+00	2.362741e+00	5.141025e-01	9.527120e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs3686754	81854958	0	X	Y	0.254	-6.348000e+00	2.344566e+00	5.206415e-01	7.276408e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs51375527	81873751	0	X	Y	0.252	-6.356340e+00	2.343122e+00	5.345364e-01	7.166091e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs48216449	81874475	0	X	Y	0.250	-6.290536e+00	2.324989e+00	5.213661e-01	7.317256e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010042	-9	1	X	Y	0.250	-6.290536e+00	2.324989e+00	5.213661e-01	7.317256e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010043	-9	1	X	Y	0.250	-6.290536e+00	2.324989e+00	5.213661e-01	7.317256e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs51541230	82303771	0	X	Y	0.249	-6.262954e+00	2.318403e+00	5.178264e-01	7.407679e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010044	-9	0	X	Y	0.249	-6.262954e+00	2.318403e+00	5.178264e-01	7.407679e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs50114462	83116379	0	X	Y	0.249	-6.262954e+00	2.318403e+00	5.178264e-01	7.407679e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010353	-9	1	X	Y	0.248	-6.348101e+00	2.329711e+00	5.350532e-01	6.916980e-03	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010045	-9	2	X	Y	0.249	-3.337029e+00	2.341600e+00	4.856197e-01	1.554532e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
13	rs3669221	83736989	0	X	Y	0.248	-3.175771e+00	2.341457e+00	4.902573e-01	1.762982e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000010354	-9	2	X	Y	0.247	-3.078846e+00	2.348320e+00	4.895156e-01	1.911088e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
